SummitCode,SummitName,Lat,Lon,AltM,DEM_AltM,abs_diff,dem_source
JA/CB-001,Atagoyama,35.1149,139.9868,408.0,406.76,1.240000000000009,5a
JA/CB-002,Kanouzan (Shiratorimine),35.2556,139.97189,379.0,378.19,0.8100000000000023,5a
JA/CB-003,Kiyosumiyama (Myokensan),35.1623,140.1523,377.0,382.31,5.310000000000002,5a
JA/CB-004,Gotenyama,35.0887,139.94769,364.0,361.88,2.1200000000000045,5a
JA/CB-005,Tomisan,35.0988,139.8815,350.0,348.7,1.3000000000000114,5a
JA/CB-006,Nokogiriyama,35.1604,139.8409,330.0,325.68,4.319999999999993,5a
JA/CB-007,Ueno,35.2629,140.0246,313.0,311.44,1.5600000000000023,10b
JA/CB-008,Awatakayama,35.1575,140.0202,365.0,363.07,1.9300000000000068,5a
JA/CB-009,Iyogatake,35.1073,139.914,336.0,332.8,3.1999999999999886,5a
JA/CB-010,Goshozukayama,35.3139,140.1136,271.0,270.02,0.9800000000000182,5b
JA/CB-011,Tsubenoyama,35.1123,139.8647,259.0,258.54,0.45999999999997954,5a
JA/CB-012,Takatsukayama,34.9375,139.9404,216.0,212.76,3.240000000000009,5a
JA/CB-013,Mineokasengen,35.1094,140.0184,340.0,339.81,0.18999999999999773,5a
JA/FI-001,Akausagiyama,36.0676,136.6619,1629.0,1627.6,1.400000000000091,5a
JA/FI-002,Kyougadake,36.0464,136.6219,1625.0,1625.28,0.2799999999999727,5a
JA/FI-003,Itoshiro,35.9928,136.7222,1609.0,1605.62,3.380000000000109,5a
JA/FI-004,Hachibuseyama,36.0983,136.63741,1549.0,1549.35,0.34999999999990905,5a
JA/FI-005,Arashimadake,35.9343,136.6013,1523.0,1521.7,1.2999999999999545,5a
JA/FI-006,Hekosan,35.8861,136.43919,1464.0,1463.54,0.4600000000000364,5a
JA/FI-007,Ubagatake,35.8095,136.50591,1454.0,1451.42,2.5799999999999272,5a
JA/FI-008,Heikegadake,35.8099,136.7189,1442.0,1440.82,1.1800000000000637,5c
JA/FI-009,Genanpo,35.8866,136.4649,1441.0,1439.43,1.5699999999999363,5a
JA/FI-010,Asahimaezaka,35.9569,136.6685,1328.0,1327.65,0.34999999999990905,5a
JA/FI-011,Yarigahara,35.9032,136.58681,1317.0,1315.34,1.6600000000000819,5a
JA/FI-012,Oise,35.8472,136.62531,1286.0,1285.5,0.5,5a
JA/FI-013,Sugitani,35.7768,136.48511,1282.0,1280.98,1.0199999999999818,5a
JA/FI-014,JA/FI-014,35.8908,136.8111,1270.0,1271.21,1.2100000000000364,5c
JA/FI-015,Omouyakami,35.8394,136.74631,1246.0,1245.87,0.13000000000010914,5a
JA/FI-016,Horagadaira,35.8498,136.43649,1218.0,1217.82,0.18000000000006366,5a
JA/FI-017,Dougatsujiyama,35.8664,136.5657,1205.0,1205.13,0.13000000000010914,5a
JA/FI-018,Shimohige,35.8168,136.60201,1201.0,1198.94,2.0599999999999454,5a
JA/FI-019,Higashiichinuno,35.8536,136.7995,1193.0,1192.59,0.41000000000008185,5a
JA/FI-020,Himoyamata,35.8656,136.65269,1190.0,1188.86,1.1400000000001,5c
JA/FI-021,Dousaisan,35.8784,136.53661,1188.0,1187.57,0.43000000000006366,5a
JA/FI-022,JA/FI-022,35.8214,136.6301,1180.0,1172.41,7.589999999999918,5a
JA/FI-023,Ootani1,35.897,136.7298,1161.0,1160.4,0.599999999999909,5c
JA/FI-024,JA/FI-024,36.1311,136.4156,1091.0,1088.01,2.990000000000009,5a
JA/FI-025,Washikuradake,35.8905,136.66701,1010.0,1009.99,0.009999999999990905,5c
JA/FI-026,Oomikageyama,35.5005,135.97211,950.0,948.14,1.8600000000000136,5a
JA/FI-027,Amagaya,35.8406,136.53481,929.0,928.06,0.9400000000000546,5a
JA/FI-028,Nosakadake,35.5897,136.02451,913.0,911.91,1.0900000000000318,5a
JA/FI-029,Ogurataniyama,36.166,136.36571,911.0,908.91,2.090000000000032,5a
JA/FI-030,Iifuriyama,35.9669,136.4572,884.0,883.4,0.6000000000000227,5a
JA/FI-031,Ashitaniyama,35.5638,136.0253,866.0,863.37,2.6299999999999955,5c
JA/FI-032,Sennooyama,36.047,136.39461,826.0,820.58,5.419999999999959,5a
JA/FI-033,Hachigamine,35.3572,135.668,800.0,799.15,0.8500000000000227,5a
JA/FI-034,Hinosan,35.8592,136.2074,794.0,794.22,0.22000000000002728,5b
JA/FI-035,JA/FI-035,35.5522,135.9451,789.0,770.96,18.039999999999964,5b
JA/FI-036,JA/FI-036,35.8238,136.2729,775.0,770.06,4.940000000000055,5a
JA/FI-037,HotaKyogatake,36.0502,136.4357,765.0,764.37,0.6299999999999955,5a
JA/FI-038,Saifougatake,35.7099,136.01019,764.0,763.4,0.6000000000000227,5c
JA/FI-039,JA/FI-039,35.7614,136.2516,762.0,760.22,1.7799999999999727,5a
JA/FI-040,Hachibuseyama,35.7213,136.134,762.0,760.89,1.1100000000000136,10b
JA/FI-041,Takatsumuriyama,35.7946,136.1489,746.0,740.27,5.730000000000018,5a
JA/FI-042,Ichijyosan,35.9739,136.33299,741.0,740.24,0.7599999999999909,5a
JA/FI-043,Karakidake,35.8572,136.2726,738.0,737.66,0.34000000000003183,5a
JA/FI-044,JA/FI-044,35.8239,136.32539,735.0,732.05,2.9500000000000455,5a
JA/FI-045,Dannodake,35.8305,136.3019,728.0,727.95,0.049999999999954525,5a
JA/FI-046,Tadagatake,35.4511,135.7626,712.0,710.18,1.82000000000005,5a
JA/FI-047,Yamada,35.9053,136.3206,701.0,700.21,0.7899999999999636,5a
JA/FI-048,Minamihatadake,36.0165,136.4579,700.0,696.62,3.3799999999999955,5a
JA/FI-049,Rokusyosan,35.9878,136.0088,698.0,697.31,0.6900000000000546,5a
JA/FI-050,Aobasan,35.5052,135.4838,693.0,688.89,4.110000000000014,5a
JA/FI-051,Kurakakeyama,35.9995,136.0047,690.0,689.92,0.08000000000004093,5a
JA/FI-052,Shirataki,35.4077,135.5697,671.0,667.47,3.5299999999999727,5a
JA/FI-053,Okuasoumura,35.5882,136.1601,662.0,661.06,0.9400000000000546,5a
JA/FI-054,Kunimidake,36.0793,136.084,656.0,654.7,1.2999999999999545,5a
JA/FI-055,Toishimura,35.8662,136.34689,652.0,648.27,3.730000000000018,5a
JA/FI-056,Kusamadake,35.9742,136.3997,652.0,650.88,1.1200000000000045,5a
JA/FI-057,Nyogobou,35.6397,136.1337,647.0,645.85,1.1499999999999773,5a
JA/FI-058,Konpirasan,36.057,136.05791,624.0,623.26,0.7400000000000091,5a
JA/FI-059,Nanatsudake,35.8738,136.30499,620.0,619.75,0.25,5a
JA/FI-060,Kusuyagadake,35.5574,135.7337,619.0,617.43,1.57000000000005,10b
JA/FI-061,Hanseizan,35.4519,135.6601,584.0,583.61,0.38999999999998636,5a
JA/FI-062,Wakasudake,35.9027,136.0256,564.0,563.47,0.5299999999999727,5c
JA/FI-063,Otakesan,35.5985,135.9747,548.0,551.5,3.5,5a
JA/FI-064,Yoshinogatake,36.0509,136.31641,547.0,546.36,0.6399999999999864,5a
JA/FI-065,Onigatake,35.9001,136.10091,533.0,531.78,1.2200000000000273,10b
JA/FI-066,Miuchiyama,35.6674,136.0134,521.0,517.98,3.019999999999982,10b
JA/FI-067,JA/FI-067,35.4172,135.61031,520.0,522.01,2.009999999999991,5a
JA/FI-068,Amasakamura,35.5224,135.832,512.0,506.93,5.069999999999993,5a
JA/FI-069,Somayama,35.8022,136.2196,492.0,491.75,0.25,5a
JA/FI-070,Ooyama,35.5439,135.4604,489.0,487.54,1.4599999999999795,5a
JA/FI-071,Wadayama,35.5065,135.6109,478.0,477.08,0.9200000000000159,5a
JA/FI-072,Hotokedani,35.9942,136.3988,464.0,463.75,0.25,5a
JA/FI-073,Kagamiyama,35.5351,135.8643,451.0,450.08,0.9200000000000159,5a
JA/FI-074,Terayama,35.6671,135.9875,418.0,416.55,1.4499999999999886,10b
JA/FI-075,Amagozeyama,35.808,136.0872,400.0,397.86,2.1399999999999864,5a
JA/FI-076,Baijyodake,35.6012,135.86861,400.0,396.82,3.180000000000007,5a
JA/FI-077,Tai,35.6838,136.10381,360.0,356.95,3.0500000000000114,5a
JA/FI-078,Konpirayama,36.0149,136.0784,347.0,344.92,2.079999999999984,10b
JA/FI-079,Sanriyama,35.9384,136.2256,346.0,340.56,5.439999999999998,5a
JA/FI-080,JA/FI-080,35.5446,135.5116,340.0,335.87,4.1299999999999955,5a
JA/FI-081,Tennouzan,35.6208,135.9525,331.0,329.6,1.3999999999999773,5a
JA/FI-082,JA/FI-082,35.7235,135.96609,308.0,307.3,0.6999999999999886,5a
JA/FI-083,Ootani,35.9986,136.2836,297.0,296.55,0.44999999999998863,5a
JA/FI-084,Ossakayama,35.9967,136.1353,290.0,288.26,1.740000000000009,5a
JA/FI-085,Mitokoyama,35.9488,136.12939,280.0,277.36,2.6399999999999864,10b
JA/FI-086,Near Karasugatake,35.9788,136.09599,270.0,279.88,9.879999999999995,5b
JA/FI-087,Takenoya,35.8374,136.4234,1182.0,1181.45,0.5499999999999545,5a
JA/FI-088,Suhara,35.8511,136.4892,1143.0,1141.62,1.3800000000001091,5a
JA/FI-089,Near Oobayashi,35.9829,136.6187,1000.0,997.31,2.6900000000000546,5a
JA/FI-090,JA/FI-090,35.9228,136.4463,810.0,798.46,11.539999999999964,5a
JA/FI-091,Mizunashiyama,36.1011,136.4511,784.0,783.51,0.4900000000000091,5a
JA/FI-092,Ooyama,35.8496,136.2347,717.0,711.75,5.25,10b
JA/FI-093,Hirao,35.9161,136.39709,705.0,704.92,0.08000000000004093,5a
JA/FI-094,Yarasudake,35.8424,136.0849,480.0,470.15,9.850000000000023,5a
JA/FI-095,Near Amagi,35.8786,136.02209,470.0,471.04,1.0400000000000205,10b
JA/FI-096,JA/FI-096,35.8996,136.2664,386.0,382.24,3.759999999999991,10b
JA/FI-097,Monjyusan,35.9905,136.224,366.0,357.53,8.470000000000027,5a
JA/FI-098,Shiroya,35.4997,135.88499,340.0,339.37,0.6299999999999955,5a
JA/FI-099,Ooshima,35.5348,135.647,247.0,245.75,1.25,5a
JA/FI-100,Murakuniyama,35.8992,136.18111,239.0,238.11,0.8899999999999864,5a
JA/FI-101,Tsunekamiura,35.6371,135.8167,238.0,238.59,0.5900000000000034,5a
JA/FI-102,Myohoujiyama,35.8806,136.15421,235.0,233.79,1.210000000000008,5a
JA/FI-103,Shiroyama,36.0151,136.186,202.0,200.61,1.3899999999999864,5a
JA/FI-104,JA/FI-104,35.5255,135.50999,195.0,192.07,2.930000000000007,5a
JA/FI-105,Okamijima,35.638,135.8056,195.0,189.82,5.180000000000007,5a
JA/FI-106,Dakeyama,35.6207,135.9001,190.0,195.9,5.900000000000006,5a
JA/FI-107,Dannohana,35.5276,135.4915,161.0,155.44,5.560000000000002,5a
JA/FS-001,Hiuchigatake (Shibayasugura),36.9551,139.28529,2356.0,2351.7,4.300000000000182,5a
JA/FS-002,Aizukomagatake,37.0475,139.35361,2133.0,2130.86,2.1399999999998727,5a
JA/FS-003,Nishiadumayama,37.7382,140.14079,2035.0,2032.86,2.1400000000001,5a
JA/FS-004,Higashiadumayama,37.7117,140.2303,1975.0,1974.6,0.40000000000009095,5a
JA/FS-006,Mikurayama,37.1578,139.9026,1888.0,1873.39,14.6099999999999,5a
JA/FS-007,Asahidake,37.1804,139.9599,1830.0,1834.68,4.680000000000064,5a
JA/FS-008,Maruyamadake,37.1727,139.3349,1820.0,1819.18,0.8199999999999363,5a
JA/FS-009,Bandaisan,37.601,140.0723,1816.0,1813.06,2.9400000000000546,5a
JA/FS-010,Takayama,37.7006,140.25751,1805.0,1804.21,0.7899999999999636,5a
JA/FS-011,Karekiyama,36.9979,139.5464,1756.0,1753.89,2.1099999999999,5a
JA/FS-012,Minowayama,37.6471,140.2809,1728.0,1728.43,0.43000000000006366,5a
JA/FS-013,Ooshiromoriyama,37.2019,139.98331,1642.0,1641.72,0.2799999999999727,5a
JA/FS-014,Takakurayama,37.1245,139.64931,1638.0,1634.9,3.099999999999909,5a
JA/FS-015,Ooarashiyama,37.047,139.5507,1635.0,1633.11,1.8900000000001,5a
JA/FS-016,Asahidake,37.2211,139.3396,1624.0,1618.53,5.470000000000027,5a
JA/FS-017,Inakoyama,37.1385,139.4081,1607.0,1604.74,2.259999999999991,5a
JA/FS-018,Iimorisan,37.8138,139.9256,1595.0,1593.55,1.4500000000000455,10b
JA/FS-019,Asakusadake,37.3436,139.2336,1586.0,1583.6,2.400000000000091,5a
JA/FS-020,Tsuchikurayama,37.0491,139.5881,1550.0,1556.56,6.559999999999945,5a
JA/FS-021,Futamatayama,37.2464,139.9673,1544.0,1543.31,0.6900000000000546,5a
JA/FS-022,Murasugidake,37.2136,139.2545,1535.0,1532.4,2.599999999999909,5a
JA/FS-023,JA/FS-023,37.1563,139.4458,1526.0,1522.02,3.980000000000018,5a
JA/FS-024,Kemouyama,37.2567,139.17509,1517.0,1515.43,1.5699999999999363,5a
JA/FS-025,Maruyama,37.1809,139.4688,1488.0,1487.41,0.5899999999999181,5a
JA/FS-026,Hakaseyama,37.3632,139.71471,1482.0,1479.63,2.369999999999891,5a
JA/FS-027,Oosawasarukurayama,37.2426,139.2545,1455.0,1448.02,6.980000000000018,5a
JA/FS-028,Kouzoneyama,37.7223,139.9973,1440.0,1441.55,1.5499999999999545,5a
JA/FS-029,Hakamagoshiyama,37.048,139.44949,1424.0,1422.17,1.8299999999999272,5a
JA/FS-030,Ootodake,37.3367,139.95329,1416.0,1415.35,0.650000000000091,5a
JA/FS-031,Karoudake,37.1107,139.75639,1414.0,1413.45,0.5499999999999545,5a
JA/FS-032,Kawagetayama,37.5581,140.17709,1413.0,1409.33,3.6700000000000728,5a
JA/FS-033,Nekomagatake,37.6116,140.02831,1404.0,1401.59,2.410000000000082,5a
JA/FS-034,Onodake,37.3259,139.8866,1383.0,1382.37,0.6300000000001091,10b
JA/FS-036,Ootakiyama,37.5574,140.2012,1370.0,1367.5,2.5,5a
JA/FS-037,JA/FS-037,37.0921,139.2812,1365.0,1369.24,4.240000000000009,5a
JA/FS-038,Manaitakurayama,37.1105,139.5414,1339.0,1337.42,1.5799999999999272,5a
JA/FS-039,Daihadayama,37.2225,139.4933,1315.0,1313.3,1.7000000000000455,5a
JA/FS-040,Mujinagamoriyama,37.4665,139.4062,1315.0,1309.19,5.809999999999945,5a
JA/FS-041,Sabuzawayama,37.1159,139.4765,1314.0,1312.95,1.0499999999999545,5a
JA/FS-042,Takahatayama,37.0908,139.46581,1294.0,1292.85,1.150000000000091,5a
JA/FS-043,Maekemouyama,37.2848,139.20959,1234.0,1231.37,2.630000000000109,5a
JA/FS-044,JA/FS-044,37.3681,139.6277,1234.0,1230.66,3.339999999999918,5a
JA/FS-045,Kainariyama,37.0884,139.7386,1222.0,1221.03,0.9700000000000273,5a
JA/FS-046,Shirabuyama,37.6462,140.1344,1221.0,1219.51,1.490000000000009,5a
JA/FS-047,Nanatsumori,37.9012,140.29829,1220.0,1215.98,4.019999999999982,10b
JA/FS-048,Ootakineyama,37.3549,140.7016,1193.0,1191.66,1.3399999999999181,5a
JA/FS-049,Marukurayama,37.4183,139.2076,1191.0,1189.54,1.4600000000000364,5a
JA/FS-050,Nunomoriyama,37.5987,140.1942,1178.0,1173.98,4.019999999999982,5a
JA/FS-051,Miakashiyama,37.2482,139.82201,1161.0,1157.73,3.269999999999982,5a
JA/FS-052,Sakurayama,37.1062,139.50459,1157.0,1155.85,1.150000000000091,5a
JA/FS-053,Near Ushikubiyama,37.1271,139.5345,1154.0,1150.17,3.8299999999999272,5a
JA/FS-054,Takamoriyama,37.7462,139.6586,1151.0,1150.2,0.7999999999999545,5a
JA/FS-055,Hachimoriyama,37.6915,140.02409,1150.0,1145.6,4.400000000000091,5a
JA/FS-056,Minowayama,37.3279,140.00681,1146.0,1145.37,0.6300000000001091,5a
JA/FS-057,Nabekurayama,37.5126,139.4964,1137.0,1136.79,0.21000000000003638,5a
JA/FS-058,Hachimandake,37.3384,140.1669,1102.0,1099.16,2.839999999999918,5a
JA/FS-059,Takamoriyama,37.4223,139.5864,1100.0,1091.82,8.180000000000064,10b
JA/FS-060,Hikageyama,37.6005,140.22009,1076.0,1073.8,2.2000000000000455,5a
JA/FS-061,Myoujingatake,37.428,139.7599,1074.0,1073.11,0.8900000000001,5a
JA/FS-062,Nakanomatayama,37.4525,139.2511,1070.0,1067.37,2.630000000000109,5a
JA/FS-063,Hiyama (Tennouzan),37.5429,140.6835,1057.0,1051.79,5.210000000000036,5a
JA/FS-064,Kuroiwayama,37.2952,139.5802,1056.0,1054.95,1.0499999999999545,5a
JA/FS-065,Taishouhatayama,37.4418,140.2038,1056.0,1054.96,1.0399999999999636,5a
JA/FS-066,Oomukaiyama,37.4065,139.7493,1044.0,1040.85,3.150000000000091,5a
JA/FS-067,Akakuzureyama,37.4247,139.25861,1034.0,1019.15,14.850000000000023,5a
JA/FS-068,Maeyama,37.4309,139.2364,1033.0,1030.89,2.1099999999999,5a
JA/FS-069,Hiraishiyama,37.4125,139.2598,1031.0,1027.25,3.75,5a
JA/FS-070,Near Ushiroyama,37.2247,139.7215,1020.0,1018.66,1.3400000000000318,5a
JA/FS-071,JA/FS-071,37.3049,139.86459,1001.0,1000.43,0.57000000000005,10b
JA/FS-072,Ryugatake,37.9785,140.2787,994.0,992.46,1.5399999999999636,5a
JA/FS-073,Utsurigatake,37.4835,140.6163,994.0,988.31,5.690000000000055,5a
JA/FS-074,Hiyama,37.404,140.73351,993.0,990.88,2.1200000000000045,5a
JA/FS-075,Shinzawayama,37.8536,140.3063,989.0,987.93,1.07000000000005,10b
JA/FS-076,Konbogiyama,37.2719,140.1156,987.0,989.75,2.75,5a
JA/FS-077,Ookurayama,37.4045,139.28461,985.0,982.78,2.2200000000000273,5a
JA/FS-078,Sugamayama,37.1658,139.7822,984.0,983.48,0.5199999999999818,5a
JA/FS-079,Takaiharayama,37.3388,140.09579,981.0,977.56,3.4400000000000546,5a
JA/FS-080,Kurootokoyama,37.5096,139.6032,980.0,978.51,1.490000000000009,5a
JA/FS-081,Near Ichinosawayama,37.3279,139.55589,970.0,970.88,0.8799999999999955,10b
JA/FS-082,Hayama,37.3164,140.6913,970.0,967.46,2.5399999999999636,5a
JA/FS-083,Kaneishigatoyasan,37.3333,139.4297,970.0,968.14,1.8600000000000136,5a
JA/FS-084,Takahatayama,37.374,140.20419,968.0,966.33,1.669999999999959,5a
JA/FS-086,Kamakuradake,37.467,140.6889,967.0,964.81,2.1900000000000546,5a
JA/FS-087,Yadaijinyama,37.287,140.68919,965.0,962.13,2.8700000000000045,5a
JA/FS-088,Myouousan,37.2937,139.6698,964.0,961.66,2.340000000000032,5a
JA/FS-089,JA/FS-089,37.8645,140.29041,964.0,960.83,3.169999999999959,5a
JA/FS-090,JA/FS-090,37.1753,139.77991,962.0,953.33,8.669999999999959,5a
JA/FS-092,Yomogidadake,37.2658,140.5347,952.0,950.84,1.1599999999999682,5a
JA/FS-093,Ookurayama,37.5447,139.56889,950.0,949.5,0.5,5a
JA/FS-094,Toyamorisan,37.7364,139.7271,950.0,948.94,1.0599999999999454,5a
JA/FS-095,Ootsumayama,37.3922,139.5367,943.0,941.41,1.5900000000000318,5a
JA/FS-096,Maeyama,37.2969,139.9214,941.0,937.24,3.759999999999991,5a
JA/FS-097,Mimatsuyama,37.3836,139.5753,927.0,924.03,2.9700000000000273,5a
JA/FS-098,Takazasayama,36.9133,140.3176,922.0,920.59,1.4099999999999682,5a
JA/FS-099,Kuramaeyama,37.4758,139.46449,922.0,921.11,0.8899999999999864,5a
JA/FS-100,Tatsugoyama,37.5015,140.696,921.0,919.75,1.25,5a
JA/FS-101,Hanazukayama,37.6533,140.6682,919.0,917.51,1.490000000000009,5a
JA/FS-102,Ishikuiyama,37.4025,139.6866,915.0,909.86,5.139999999999986,5a
JA/FS-103,Near Nanjikurayama,37.3568,139.3941,910.0,910.91,0.9099999999999682,10b
JA/FS-104,Omakidake,37.3873,139.3033,910.0,907.74,2.259999999999991,5a
JA/FS-105,Manzairakusan,37.9058,140.47929,910.0,910.93,0.92999999999995,5a
JA/FS-107,Fukairiyama,37.4079,139.5002,898.0,897.58,0.4199999999999591,5a
JA/FS-108,Hayama,37.5628,140.6241,897.0,894.13,2.8700000000000045,5a
JA/FS-109,Mitsumori,37.8864,140.3821,897.0,896.19,0.8099999999999454,5a
JA/FS-110,Onigajyouyama,37.2812,140.73399,892.0,891.41,0.5900000000000318,5a
JA/FS-111,Takashibayama,37.3545,140.5818,884.0,883.41,0.5900000000000318,5a
JA/FS-112,Gojyuninyama,37.4842,140.7455,883.0,882.46,0.5399999999999636,5a
JA/FS-113,Hikageyama,37.3181,140.5724,879.0,876.91,2.090000000000032,5a
JA/FS-114,Kittoyasan,37.2106,140.8674,875.0,873.56,1.4400000000000546,5a
JA/FS-115,Oosasayama,36.9469,140.34129,875.0,874.97,0.029999999999972715,5a
JA/FS-116,Shiandake,37.3765,139.9733,874.0,873.31,0.6900000000000546,5a
JA/FS-117,Shibakurayama,37.3619,139.33521,871.0,869.63,1.3700000000000045,5a
JA/FS-118,Near Hyugayama,37.9603,140.4209,865.0,860.25,4.75,5a
JA/FS-119,Tatakaiyama,37.6223,140.7222,863.0,862.27,0.7300000000000182,5a
JA/FS-120,Near Ippaisan,37.3253,140.5432,860.0,861.16,1.1599999999999682,5a
JA/FS-121,Kuchibutoyama,37.6113,140.6096,843.0,842.07,0.92999999999995,5a
JA/FS-122,Mikabuyama,37.0176,140.59261,842.0,839.59,2.409999999999968,5a
JA/FS-123,Maeyama,37.4446,139.56619,835.0,834.64,0.36000000000001364,5a
JA/FS-124,Misakayama,37.4716,139.61549,832.0,831.58,0.4199999999999591,10b
JA/FS-125,Near Denjyoyama,37.4758,140.6658,830.0,832.93,2.92999999999995,5a
JA/FS-126,Ryouzen,37.7687,140.68719,825.0,818.72,6.279999999999973,5a
JA/FS-127,Shiramaishiyama,37.5726,140.713,821.0,820.07,0.92999999999995,5a
JA/FS-128,Fukiyayama,37.4386,139.9554,820.0,819.17,0.8300000000000409,5a
JA/FS-129,Shibayama,37.158,140.6127,819.0,818.39,0.6100000000000136,5a
JA/FS-130,Souyama,37.4605,139.558,816.0,814.44,1.5599999999999454,5a
JA/FS-131,Kagurayama,37.2235,140.8112,808.0,803.91,4.090000000000032,5a
JA/FS-132,Near Asahiyama,36.9614,140.5831,800.0,800.35,0.35000000000002274,5a
JA/FS-133,Moriyayama,37.539,140.2989,795.0,794.04,0.9600000000000364,5a
JA/FS-134,Ootakadoya,37.3714,140.8499,794.0,793.12,0.8799999999999955,5a
JA/FS-135,Iitaniyama,37.529,139.68581,783.0,774.7,8.299999999999955,5a
JA/FS-136,Nihongawa,37.1003,140.7137,781.0,779.96,1.0399999999999636,5a
JA/FS-137,Myoukenyama,37.3503,140.2186,777.0,776.33,0.6699999999999591,5a
JA/FS-138,Uguisudan,37.5229,140.28481,760.0,762.65,2.6499999999999773,5a
JA/FS-139,Kitarouyama,37.3013,140.8719,750.0,750.47,0.4700000000000273,5a
JA/FS-140,Mizuishiyama,37.1095,140.79781,735.0,734.26,0.7400000000000091,5a
JA/FS-141,Yunotake,37.4574,139.68381,729.0,728.67,0.3300000000000409,5a
JA/FS-142,Kotayuuyama,37.5958,140.8031,722.0,720.72,1.2799999999999727,5a
JA/FS-143,Katasoneyama,37.4265,140.56841,719.0,717.94,1.0599999999999454,5a
JA/FS-144,Jikkokuyama,37.2558,140.5923,718.0,717.53,0.4700000000000273,5a
JA/FS-145,Shirainomori,37.5895,140.6003,714.0,713.75,0.25,5a
JA/FS-146,Omaru,37.4912,140.8362,713.0,711.3,1.7000000000000455,5a
JA/FS-147,Yadakeyama,37.6636,140.7538,707.0,705.13,1.8700000000000045,5a
JA/FS-148,Toratoriyama,37.742,140.6938,706.0,704.54,1.4600000000000364,5a
JA/FS-149,Tsuchiuzumiyama,37.6259,139.5466,697.0,695.35,1.6499999999999773,5a
JA/FS-150,Myoujindake,37.7124,140.70509,679.0,677.47,1.5299999999999727,5a
JA/FS-151,Utsuminesan,37.297,140.46919,677.0,673.89,3.1100000000000136,5a
JA/FS-152,Tekurayama,37.8005,140.7932,672.0,670.49,1.509999999999991,5a
JA/FS-153,Kuromoriyama,37.8219,140.3656,667.0,657.24,9.759999999999991,5a
JA/FS-154,Ooashiyama,37.6601,140.832,656.0,653.94,2.0599999999999454,5a
JA/FS-155,Takamatsuyama,37.5225,140.3177,641.0,640.19,0.8099999999999454,5a
JA/FS-156,Notegamiyama,37.6413,140.8064,629.0,627.86,1.1399999999999864,5a
JA/FS-157,Sekiyama,37.0783,140.24831,619.0,617.42,1.580000000000041,5a
JA/FS-158,Umanose,37.4843,140.88631,616.0,614.44,1.5599999999999454,5a
JA/FS-160,Megamiyama,37.7086,140.5672,599.0,599.05,0.049999999999954525,5a
JA/FS-161,Murohara,37.6451,140.8652,597.0,595.18,1.82000000000005,5a
JA/FS-162,Toyasan,37.5845,139.7097,581.0,579.65,1.3500000000000227,5a
JA/FS-163,Oonagurayama,37.5157,140.3551,570.0,571.34,1.3400000000000318,5a
JA/FS-164,Daisakuyama,37.8552,140.42191,568.0,566.26,1.740000000000009,5a
JA/FS-165,Hinokiyama(Hiyama),36.8385,140.40469,510.0,509.14,0.8600000000000136,5a
JA/FS-166,Karousan,37.8616,140.8615,430.0,429.32,0.6800000000000068,5a
JA/FS-167,Kuziraishi,37.6828,140.87469,423.0,421.34,1.660000000000025,5a
JA/FS-168,Atagoyama,36.9549,140.7124,366.0,364.29,1.7099999999999795,5a
JA/FS-169,Jizoumori,37.8887,140.8598,348.0,345.39,2.6100000000000136,5a
JA/FS-170,Takifuji,36.966,140.73599,306.0,305.24,0.7599999999999909,5a
JA/FS-171,Tokugamori,37.8005,140.6095,290.0,290.17,0.17000000000001592,5a
JA/FS-172,Shinobuyama,37.7706,140.46159,275.0,266.66,8.339999999999975,5a
JA/FS-173,Near Mitsuiwadake,37.0809,139.37711,2070.0,2070.37,0.36999999999989086,5a
JA/FS-174,Issaikyozan,37.7354,140.24429,1949.0,1948.24,0.7599999999999909,5a
JA/FS-175,Azumayama,37.7246,140.18719,1933.0,1929.12,3.880000000000109,5a
JA/FS-176,Oosugidake,36.9984,139.30389,1922.0,1921.12,0.8800000000001091,5a
JA/FS-177,Oonakagoyama,36.9872,139.4129,1844.0,1842.17,1.8299999999999272,5a
JA/FS-178,Tsuboiriyama,37.1181,139.3744,1774.0,1772.91,1.0899999999999181,5a
JA/FS-179,Takayuyama,37.133,139.3394,1747.0,1746.0,1.0,5a
JA/FS-180,Kushigamine,37.6097,140.08549,1636.0,1638.4,2.400000000000091,5a
JA/FS-181,Akaiwatakayama,37.03,139.27541,1497.0,1496.47,0.5299999999999727,5a
JA/FS-182,Sarukurayama,37.2529,139.26511,1455.0,1453.6,1.400000000000091,5a
